movieId,title,genres,Mean,Number of Ratings
51357,Citizen X (1995),Crime|Drama|Thriller,4,1
51372,"""Great Performances"" Cats (1998)",Musical,1.75,2
51380,"Canterbury Tales, The (I racconti di Canterbury) (1972)",Comedy|Drama,4,1
51412,Next (2007),Action|Sci-Fi|Thriller,3.5,5
51418,Breaking and Entering (2006),Drama,1,1
51471,Amazing Grace (2006),Drama|Romance,5,1
51540,Zodiac (2007),Crime|Drama|Thriller,3.925,20
51575,Wild Hogs (2007),Adventure|Comedy,1.5,2
51662,300 (2007),Action|Fantasy|War|IMAX,3.559322033898305,59
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,3,1
51705,Priceless (Hors de prix) (2006),Comedy|Romance,3.5,3
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,4,2
51773,"America, America (1963)",Drama,3,1
51834,Becoming Jane (2007),Drama|Romance,3.25,2
51884,"Namesake, The (2006)",Drama|Romance,3,4
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,2.75,2
51927,Dead Silence (2007),Horror|Mystery|Thriller,3,1
51931,Reign Over Me (2007),Drama,4,1
51935,Shooter (2007),Action|Drama|Thriller,4.214285714285714,7
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,2.5,1
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,2,1
52241,"Lookout, The (2007)",Crime|Drama|Thriller,3.5,2
52245,Blades of Glory (2007),Comedy|Romance,3.142857142857143,14
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,3.6666666666666665,18
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.3125,8
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,4,2
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,3.409090909090909,11
52378,No Way Out (1950),Drama|Film-Noir,2.5,1
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,3.8846153846153846,13
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller,3.5,1
52458,Disturbia (2007),Drama|Thriller,3.65,10
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War,2,1
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,3.75,2
52528,Tristana (1970),Drama,4,1
52545,Puccini for Beginners (2006),Comedy|Romance,4,1
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,3.5,1
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.5,6
52606,Big Nothing (2006),Comedy|Crime|Thriller,3.5,3
52617,Woman on the Beach (Haebyeonui yeoin) (2006),Comedy|Drama,5,1
52644,Vacancy (2007),Horror|Thriller,2.8333333333333335,3
52666,Benny's Video (1992),Drama|Horror,3.375,4
52668,In the Land of Women (2007),Comedy|Drama|Romance,4.5,1
52694,Mr. Bean's Holiday (2007),Comedy,2.25,2
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,3,1
52717,"Condemned, The (2007)",Action|Adventure|Crime|Thriller,3.5,1
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,2.717391304347826,23
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,2.5,1
52767,21 Up (1977),Documentary,4.5,5
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,4,1
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,4.090909090909091,11
52913,Sylvia Scarlett (1935),Comedy|Drama|Romance,4,1
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,4,1
52952,This Is England (2006),Drama,4.166666666666667,9
52967,Away from Her (2006),Drama,3.625,4
52973,Knocked Up (2007),Comedy|Drama|Romance,3.3958333333333335,24
52975,Hairspray (2007),Comedy|Drama|Musical,3.7777777777777777,9
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,3.4285714285714284,14
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,4.25,2
53038,Red Dust (1932),Drama,0.5,1
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,3.1153846153846154,13
53123,Once (2006),Drama|Musical|Romance,3.8636363636363638,11
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,3.272727272727273,33
53129,Mr. Brooks (2007),Crime|Drama|Thriller,4,5
53133,Gracie (2007),Drama,2.5,1
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,4,1
53189,Eagle vs Shark (2007),Comedy,4,1
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller,3.25,2
53318,Cashback (2006),Comedy|Drama|Romance,3.9,5
53322,Ocean's Thirteen (2007),Crime|Thriller,3.24,25
53326,Them (Ils) (2006),Horror,2,1
53435,Hostel: Part II (2007),Crime|Horror|Thriller,3.1666666666666665,3
53447,Paranoid Park (2007),Crime|Drama,4,2
53460,Surf's Up (2007),Animation|Children|Comedy,2.75,2
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,1.9375,8
53466,Nancy Drew (2007),Adventure|Crime|Thriller,2.5,1
53468,Fido (2006),Comedy|Horror|Thriller,3.8333333333333335,3
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,3.6153846153846154,13
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,3.6666666666666665,6
53737,"Night of the Generals, The (1967)",Crime|Drama|Mystery|Thriller|War,0.5,1
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,4.5,2
53887,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical,5,1
53894,Sicko (2007),Documentary|Drama,2.9166666666666665,12
53953,1408 (2007),Drama|Horror|Thriller,3.5714285714285716,7
53956,Death at a Funeral (2007),Comedy,3.642857142857143,7
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,3.5,25
53974,License to Wed (2007),Comedy|Romance,2.75,2
53993,Evan Almighty (2007),Comedy|Fantasy,1.6,5
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,3.225806451612903,31
53999,Captivity (2007),Crime|Thriller,2.5,1
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,3.75,38
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,2.7142857142857144,7
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,3.4,5
54220,"Sterile Cuckoo, The (1969)",Comedy|Drama,4,1
54251,Dorian Blues (2004),Comedy,5,1
54256,Hot Rod (2007),Comedy,4,2
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,3.869565217391304,23
54270,Skinwalkers (2007),Horror|Thriller,1.5,1
54272,"Simpsons Movie, The (2007)",Animation|Comedy,3.3378378378378377,37
54276,No Reservations (2007),Comedy|Drama|Romance,3.6666666666666665,3
54281,Charlie Bartlett (2007),Comedy|Drama,4.125,4
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,3.959016393442623,61
54290,Bratz: The Movie (2007),Comedy,0.5,2
54328,My Best Friend (Mon meilleur ami) (2006),Comedy,5,1
54331,You Kill Me (2007),Comedy|Crime|Thriller,3.75,2
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,4.5,3
54419,Czech Dream (Ceský sen) (2004),Documentary,3,1
54426,12:08 East of Bucharest (A fost sau n-a fost?) (2006),Comedy|Drama,3.5,1
54503,Superbad (2007),Comedy,3.7386363636363638,44
54513,Talk to Me (2007),Drama,4,1
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2.3333333333333335,3
54732,Balls of Fury (2007),Comedy,2.8333333333333335,3
54734,Sydney White (2007),Comedy,4.5,1
54736,"Kingdom, The (2007)",Action|Drama|Thriller,4,4
54745,Rocket Science (2007),Comedy|Drama,3.5,1
54768,Daddy Day Camp (2007),Children|Comedy,0.5,1
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,3,2
54775,War (2007),Action|Thriller,3.5,1
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,2.5,1
54785,Halloween (2007),Horror,4,1
54787,Death Sentence (2007),Drama|Thriller,4,1
54881,"King of Kong, The (2007)",Documentary,4.222222222222222,9
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,0.5,1
54995,Planet Terror (2007),Action|Horror|Sci-Fi,3.6785714285714284,14
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,4,20
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,3.875,4
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,4.5,1
55052,Atonement (2007),Drama|Romance|War,3.8333333333333335,9
55063,My Winnipeg (2007),Documentary|Fantasy,4.25,2
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,4.375,4
55071,No End in Sight (2007),Documentary,3,1
55078,Far from the Madding Crowd (1967),Drama|Romance,4,1
55094,In the Valley of Elah (2007),Drama|Mystery,3.5,4
55100,I Could Never Be Your Woman (2007),Comedy|Romance,4,1
55110,December Boys (2007),Drama,3.75,2
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,4,1
55118,Eastern Promises (2007),Crime|Drama|Thriller,3.710526315789474,19
55156,"Unreasonable Man, An (2006)",Documentary,4,1
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,2.375,4
55207,Cashback (2004),Comedy|Drama,4,1
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,2.875,8
55245,Good Luck Chuck (2007),Comedy|Romance,3.25,2
55247,Into the Wild (2007),Action|Adventure|Drama,3.629032258064516,31
55250,"Game Plan, The (2007)",Comedy,2.75,2
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,4.25,2
55259,"Seeker: The Dark Is Rising, The (2007)",Action|Adventure|Drama|Fantasy,2.5,1
55261,"Heartbreak Kid, The (2007)",Comedy|Drama|Romance,2.25,2
55267,Dan in Real Life (2007),Comedy|Drama|Romance,3.5833333333333335,6
55269,"Darjeeling Limited, The (2007)",Adventure|Comedy|Drama,3.7857142857142856,21
55272,We Own the Night (2007),Crime|Drama,4,2
55274,Elizabeth: The Golden Age (2007),Drama,4.5,3
55276,Michael Clayton (2007),Drama|Thriller,3.8333333333333335,12
55280,Lars and the Real Girl (2007),Comedy|Drama,3.6666666666666665,15
55282,30 Days of Night (2007),Horror|Thriller,3.142857142857143,7
55290,Gone Baby Gone (2007),Crime|Drama|Mystery,3.7857142857142856,14
55294,Weirdsville (2007),Comedy|Crime|Drama,2.5,1
55363,"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,3.3333333333333335,3
55417,Irina Palm (2007),Drama,3,1
55442,Persepolis (2007),Animation|Drama,4,9
55444,Control (2007),Drama,2,4
55451,The Jane Austen Book Club (2007),Comedy|Drama|Romance,4.2,5
55498,Silk (2007),Adventure|Drama|Romance,3.5,1
55555,"Edge of Heaven, The (Auf der anderen Seite) (2007)",Drama,5,1
55566,Tyler Perry's Why Did I Get Married? (2007),Comedy|Drama,4,1
55577,Saw IV (2007),Crime|Horror|Thriller,2.9166666666666665,6
55652,Scum (1979),Crime|Drama,3,1
55684,"City of Violence, The (Jjakpae) (2006)",Action|Crime|Drama,3,1
55687,My Kid Could Paint That (2007),Documentary,3,1
55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,3.875,8
55732,Martian Child (2007),Comedy|Drama,2,1
55757,Chilly Scenes of Winter (Head Over Heels) (1979),Comedy|Drama|Romance,2.5,1
55765,American Gangster (2007),Crime|Drama|Thriller,3.4545454545454546,22
55768,Bee Movie (2007),Animation|Comedy,2.857142857142857,7
55805,Before the Devil Knows You're Dead (2007),Crime|Drama|Thriller,3.4,5
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",Drama,3.9,5
55820,No Country for Old Men (2007),Crime|Drama,4.010204081632653,49
55830,Be Kind Rewind (2008),Comedy,2.8125,8
55851,Crazy Love (2007),Documentary,3.5,1
55872,August Rush (2007),Drama|Musical,3,2
55895,"Desperate Hours, The (1955)",Drama|Film-Noir|Thriller,3.5,1
55908,"Man from Earth, The (2007)",Drama|Sci-Fi,3.9166666666666665,6
55995,Beowulf (2007),Action|Adventure|Animation|Fantasy|IMAX,2.5,8
55999,Mr. Magorium's Wonder Emporium (2007),Children|Comedy|Fantasy,3.25,2
56003,Southland Tales (2006),Comedy|Drama|Sci-Fi|Thriller,2.75,4
56030,Darfur Now (2007),Documentary,3.5,1
56069,Murder Party (2007),Comedy|Drama|Horror|Thriller,2.5,1
56079,Smiley Face (2007),Comedy,1,1
56095,XXY (2007),Drama,3,1
56145,"Mist, The (2007)",Horror|Sci-Fi,3.625,8
56152,Enchanted (2007),Adventure|Animation|Children|Comedy|Fantasy|Musical|Romance,3.7333333333333334,15
56156,Hitman (2007),Action|Crime|Thriller,2.5,3
56169,Awake (2007),Drama|Thriller,3.75,2
56171,"Golden Compass, The (2007)",Adventure|Children|Fantasy,3.2,5
56174,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,3.1904761904761907,42
56176,Alvin and the Chipmunks (2007),Children|Comedy,1.8333333333333333,3
56251,Futurama: Bender's Big Score (2007),Animation|Comedy|Sci-Fi,3.8333333333333335,9
56274,Margot at the Wedding (2007),Drama,4,1
56286,I'm Not There (2007),Drama,3.5,4
56333,"Savages, The (2007)",Comedy|Drama,3.75,2
56336,Wrong Turn 2: Dead End (2007),Action|Horror|Thriller,1,1
56339,"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,3.875,4
56367,Juno (2007),Comedy|Drama|Romance,3.8541666666666665,72
56563,Helvetica (2007),Documentary,3.75,2
56587,"Bucket List, The (2007)",Comedy|Drama,3.625,12
56607,"Kite Runner, The (2007)",Drama,4.25,2
56633,Butterfly on a Wheel (Shattered) (2007),Crime|Drama|Thriller,4.5,1
56715,Wristcutters: A Love Story (2006),Drama|Fantasy|Romance,4,5
56757,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,3.3157894736842106,19
56775,National Treasure: Book of Secrets (2007),Action|Adventure,3.357142857142857,7
56782,There Will Be Blood (2007),Drama|Western,4.153846153846154,26
56788,Charlie Wilson's War (2007),Comedy|Drama|War,3.857142857142857,7
56801,AVPR: Aliens vs. Predator - Requiem (2007),Action|Horror|Sci-Fi,1.875,4
56805,Walk Hard: The Dewey Cox Story (2007),Comedy|Musical,3.75,2
56869,Drained (O cheiro do Ralo) (2006),Comedy,5,1
56885,"Great Debaters, The (2007)",Drama,3,2
56908,Dedication (2007),Comedy|Drama|Romance,4,1
56915,"Water Horse: Legend of the Deep, The (2007)",Adventure|Children|Fantasy,2.5,1
56921,Battlestar Galactica: Razor (2007),Action|Drama|Sci-Fi|Thriller,3.8333333333333335,3
56941,P.S. I Love You (2007),Comedy|Drama|Romance,3.625,4
56949,27 Dresses (2008),Comedy|Romance,3.125,16
57038,To the Left of the Father (Lavoura Arcaica) (2001),Drama,5,1
57223,D-War (Dragon Wars) (2007),Action|Adventure|Drama|Fantasy,0.5,1
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",Comedy|Drama,4.333333333333333,3
57274,[REC] (2007),Drama|Horror|Thriller,3.3333333333333335,3
57326,In the Name of the King: A Dungeon Siege Tale (2008),Action|Adventure|Fantasy,2.5,2
57353,Flawless (2007),Crime|Drama,4.25,2
57368,Cloverfield (2008),Action|Mystery|Sci-Fi|Thriller,3.210526315789474,19
57401,Cleaner (2007),Crime|Thriller,3.75,2
57418,"Rachel, Rachel (1968)",Drama|Romance,3.5,1
57430,Welcome to L.A. (1976),Drama|Musical,3.5,1
57453,Arranged (2007),Comedy|Drama|Romance,3,2
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",Animation|Comedy|Drama|Romance|Sci-Fi,3.8333333333333335,6
57526,Untraceable (2008),Crime|Thriller,2.5,1
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,3.5833333333333335,6
57532,Meet the Spartans (2008),Comedy,1.3333333333333333,3
57640,Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,3.3055555555555554,18
57669,In Bruges (2008),Comedy|Crime|Drama|Thriller,3.9473684210526314,38
57792,Caramel (Sukkar banat) (2007),Comedy,3.5,1
57845,Joe Strummer: The Future Is Unwritten (2007),Documentary,4.5,1
57910,Teeth (2007),Comedy|Horror,2.5,1
57951,Fool's Gold (2008),Action|Adventure|Comedy|Romance,3,1
57972,Deep Water (2006),Documentary,4,1
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",Comedy|Drama,3,1
58025,Jumper (2008),Action|Adventure|Drama|Sci-Fi|Thriller,2.272727272727273,11
58029,It's a Free World... (2007),Drama,4,1
58047,"Definitely, Maybe (2008)",Comedy|Drama|Romance,3.9166666666666665,6
58103,Vantage Point (2008),Action|Drama|Thriller,3.25,6
58105,"Spiderwick Chronicles, The (2008)",Adventure|Children|Drama|Fantasy|IMAX,2.75,2
58107,Step Up 2 the Streets (2008),Drama|Musical|Romance,1,1
58146,Witless Protection (2008),Comedy,0.5,1
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,3.75,4
58156,Semi-Pro (2008),Comedy,2.5,6
58191,Taxi to the Dark Side (2007),Documentary,4.25,2
58293,"10,000 BC (2008)",Adventure|Romance|Thriller,1.5,8
58295,"Bank Job, The (2008)",Action|Crime|Thriller,3.590909090909091,11
58297,Doomsday (2008),Action|Drama|Sci-Fi|Thriller,2.5,1
58299,Horton Hears a Who! (2008),Adventure|Animation|Children|Comedy,3.375,8
58301,Funny Games U.S. (2007),Drama|Thriller,4,2
58303,"Counterfeiters, The (Die Fälscher) (2007)",Crime|Drama|War,4.2,5
58306,Mongol (2007),Drama|War,3.1666666666666665,3
58315,"Love Guru, The (2008)",Comedy,2.25,2
58347,Penelope (2006),Comedy|Fantasy|Romance,3.75,6
58351,City of Men (Cidade dos Homens) (2007),Drama,4.166666666666667,3
58365,Chicago 10 (2007),Animation|Documentary,4,1
58376,Zeitgeist: The Movie (2007),Documentary|War,3.5,1
58425,Heima (2007),Documentary,4.5,1
58432,What Just Happened (2008),Comedy|Drama,3,1
58520,Mala Noche (1985),Drama,4.5,1
58554,"Class, The (Klass) (2007)",Drama,3.5,1
58559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4.235537190082645,121
58627,Never Back Down (2008),Action,3.75,2
58649,Napoléon (1927),Drama|War,5,1
58655,Drillbit Taylor (2008),Comedy,1.5,1
58706,"Under the Same Moon (Misma luna, La) (2007)",Drama,4,1
58803,21 (2008),Crime|Drama|Romance|Thriller,3.8055555555555554,18
58839,Leatherheads (2008),Comedy|Drama|Romance,3.25,2
58879,Shine a Light (2008),Documentary|Musical|IMAX,3.8333333333333335,3
58889,"Business of Being Born, The (2008)",Documentary,3,1
58904,Chan Is Missing (1982),Crime,3.5,1
58964,Inside (À l'intérieur) (2007),Horror|Thriller,3,1
58972,Nim's Island (2008),Adventure|Comedy|Fantasy,2.5,2
58975,"Ruins, The (2008)",Horror|Thriller,2.5,1
58998,Forgetting Sarah Marshall (2008),Comedy|Romance,3.2954545454545454,22
59014,Superhero Movie (2008),Action|Comedy|Sci-Fi,2.125,4
59016,Street Kings (2008),Crime|Drama|Thriller,3,2
59018,"Visitor, The (2007)",Drama|Romance,4.2,5
59022,Harold & Kumar Escape from Guantanamo Bay (2008),Adventure|Comedy,2.9166666666666665,6
59037,Speed Racer (2008),Action|Children|Sci-Fi|IMAX,2.5,2
59103,"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,2.6666666666666665,3
59118,Happy-Go-Lucky (2008),Comedy|Drama,4,3
59126,Religulous (2008),Comedy|Documentary,4,5
59141,Son of Rambow (2007),Children|Comedy|Drama,3.5,2
59143,Super High Me (2007),Comedy|Documentary,3,1
59180,Tarzan Finds a Son! (1939),Action|Adventure,4,1
59258,Baby Mama (2008),Comedy,3.5,1
59273,Delirious (2006),Comedy|Drama,5,1
59306,Prom Night (2008),Horror|Mystery|Thriller,4,2
59315,Iron Man (2008),Action|Adventure|Sci-Fi,4.026666666666666,75
59333,Made of Honor (2008),Comedy|Romance,3,4
59339,Mister Lonely (2007),Comedy|Drama,4.5,1
59369,Taken (2008),Action|Crime|Drama|Thriller,3.467741935483871,31
59387,"Fall, The (2006)",Adventure|Drama|Fantasy,3.9545454545454546,11
59392,Stargate: The Ark of Truth (2008),Action|Fantasy|Sci-Fi,5,1
59418,"American Crime, An (2007)",Crime,3.75,2
59421,What Happens in Vegas... (2008),Comedy|Romance,2.75,6
59429,American Pie Presents Beta House (American Pie 6: Beta House) (2007),Comedy,3.25,2
59447,Fiorile (1993),Drama,5,1
59501,"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,3.2,10
59519,Reprise (2006),Drama,3.5,1
59549,Shelter (2007),Drama|Romance,5,1
59590,Young at Heart (a.k.a. Young@Heart) (2007),Documentary|Musical,2,1
59594,"War, Inc. (2008)",Comedy|Crime|Thriller,2.6666666666666665,3
59615,Indiana Jones and the Kingdom of the Crystal Skull (2008),Action|Adventure|Comedy|Sci-Fi,2.5625,24
59669,Following Sean (2005),Documentary,3,1
59684,Lake of Fire (2006),Documentary,5,1
59721,"Grand, The (2007)",Comedy,4,1
59725,Sex and the City (2008),Comedy|Romance,3.4,5
59727,"Strangers, The (2008)",Horror|Thriller,3.25,2
59731,"Bigger, Stronger, Faster* (2008)",Documentary,4.5,2
59784,Kung Fu Panda (2008),Action|Animation|Children|Comedy|IMAX,3.803030303030303,33
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),Drama|Western,4,1
59810,Recount (2008),Drama,4,2
59814,Ex Drummer (2007),Comedy|Crime|Drama|Horror,4.5,1
59832,Where the Sidewalk Ends (1950),Crime|Drama|Film-Noir,3,1
59834,100 Rifles (1969),Adventure|War|Western,0.5,1
59846,"Iron Mask, The (1929)",Adventure|Drama|Romance,3.5,1
59900,You Don't Mess with the Zohan (2008),Comedy,2.3333333333333335,12
59935,Flesh Gordon (1974),Adventure|Comedy|Sci-Fi,3.5,1
59945,"Mark of Zorro, The (1920)",Adventure|Romance|Western,3,1
59985,Chaos Theory (2007),Comedy|Drama|Romance,3.5,1
59995,Boy A (2007),Crime|Drama,3.8333333333333335,3
60037,"Happening, The (2008)",Drama|Sci-Fi|Thriller,2.3333333333333335,6
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,3.176470588235294,17
60069,WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,3.7039473684210527,76
60072,Wanted (2008),Action|Thriller,2.7222222222222223,18
60074,Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,2.8947368421052633,19
60086,Boy Culture (2006),Drama,4,1
60126,Get Smart (2008),Action|Comedy,3.1923076923076925,13
60128,Young People Fucking (a.k.a. YPF) (2007),Comedy,4,1
60135,Surfwise (2007),Documentary,4,1
60137,"Rape of Europa, The (2006)",Documentary,0.5,1
60161,Futurama: The Beast with a Billion Backs (2008),Action|Animation|Comedy|Romance|Sci-Fi,4,5
60291,Gonzo: The Life and Work of Dr. Hunter S. Thompson (2008),Documentary,4,1
60293,"Wackness, The (2008)",Comedy|Drama|Romance,3.375,4
60295,Up the Yangtze (2007),Documentary,3.5,1
60333,Encounters at the End of the World (2008),Documentary,4.25,4
60343,Wee Willie Winkie (1937),Adventure,2.5,1
60382,Roman Polanski: Wanted and Desired (2008),Documentary,3.8333333333333335,3
60384,Z Channel: A Magnificent Obsession (2004),Documentary,5,1
60397,Mamma Mia! (2008),Comedy|Musical|Romance,3.3333333333333335,6
60471,Rogue (2007),Action|Adventure|Horror|Sci-Fi|Thriller,2.5,1
60487,"It's the Great Pumpkin, Charlie Brown (1966)",Animation|Children|Comedy,3.5,5
60514,Journey to the Center of the Earth (2008),Action|Adventure|Sci-Fi,2.75,2
60516,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,2.5,1
60609,Death Note (2006),Adventure|Crime|Drama|Horror|Mystery,4,1
60649,Space Chimps (2008),Adventure|Animation|Comedy,1,1
60674,Stargate: Continuum (2008),Sci-Fi,5,1
60684,Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,3.6538461538461537,26
60753,Felon (2008),Crime|Drama,3.6666666666666665,3
60756,Step Brothers (2008),Comedy,3.7857142857142856,14
60760,"X-Files: I Want to Believe, The (2008)",Drama|Mystery|Sci-Fi|Thriller,3.5,2
60763,American Teen (2008),Documentary,3.3333333333333335,3
60766,Man on Wire (2008),Documentary,3.8333333333333335,3
60832,Pathology (2008),Crime|Horror|Thriller,3,1
60857,"Tracey Fragments, The (2007)",Drama,4,1
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,2.3333333333333335,3
60943,Frozen River (2008),Drama,3.6666666666666665,3
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,3.2083333333333335,12
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",Drama,0.5,1
61013,Absolute Giganten (1999),Action|Comedy|Drama|Romance,5,1
61024,Pineapple Express (2008),Action|Comedy|Crime,3.522727272727273,22
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,4,1
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,3.8333333333333335,3
61075,Elegy (2008),Drama|Romance,3,1
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,3,3
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,3.4210526315789473,19
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,2.6666666666666665,3
61167,Henry Poole is Here (2008),Drama|Mystery,4.5,1
61206,In the City of Sylvia (En la ciudad de Sylvia) (2007),Drama,4.5,1
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,2.5,1
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,4.25,4
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,3.7777777777777777,9
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,3.375,4
61250,"House Bunny, The (2008)",Comedy,5,1
61289,Sukiyaki Western Django (2008),Action|Western,2.5,1
61323,Burn After Reading (2008),Comedy|Crime|Drama,3.783333333333333,30
61348,Disaster Movie (2008),Comedy,0.5,3
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,2.25,2
61352,Traitor (2008),Crime|Drama|Thriller,3.8333333333333335,3
61357,Trouble the Water (2008),Documentary,4.25,2
61361,"Women, The (2008)",Comedy|Drama,3,1
61394,"Onion Movie, The (2008)",Comedy,2.75,2
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,3,1
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,0.5,1
61634,Son of Lassie (1945),Children|Drama,3.5,1
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Drama|Romance,4,1
61705,Lakeview Terrace (2008),Drama|Thriller,1.5,1
61729,Ghost Town (2008),Comedy|Fantasy|Romance,3.25,4
62049,1984 (1956),Drama|Sci-Fi,4.5,1
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,3.375,4
62113,How to Lose Friends & Alienate People (2008),Comedy,3.25,2
